"name","dept","area","count","adjustedcount","year"
Min-Woong Sohn,University of Chicago,socnet,1.0,1.0,2001
Mineichi Kudo,Hokkaido University,socnet,1.0,0.25,2016
Ming Cao 0005,The University of Texas Health Science Center at Houston,socnet,1.0,0.2,2018
Ming Xu 0008,Tsinghua University,tcss,1.0,0.2,2018
Ming Xu 0008,Tsinghua University,tcss,2.0,0.36667,2019
Ming-Feng Tsai,National Chengchi University,snam,1.0,0.25,2014
Mingchu Li,Dalian University of Technology,tcss,1.0,0.16667,2021
Minghao Zhao 0002,Zhejiang University,tcss,1.0,0.14286,2019
Minghao Zhao 0002,Zhejiang University,tcss,1.0,0.2,2021
Mingjie Ling,Zhejiang Sci-Tech University,tcss,1.0,0.25,2020
Mingliang Xu,Zhengzhou University,tcss,1.0,0.16667,2019
Mingliang Xu,Zhengzhou University,tcss,1.0,0.2,2020
Mingming Chen,Rensselaer Polytechnic Institute,snam,1.0,0.5,2015
Mingming Chen,Rensselaer Polytechnic Institute,tcss,1.0,0.33333,2014
Mingming Zhou,Zhejiang University,tcss,1.0,0.14286,2018
Mingxiang Zhu,China University of Mining and Technology,snam,1.0,0.33333,2014
Minh Hoang Trinh,Hanoi University of Science and Technology,tcss,1.0,0.16667,2020
Mini Ghosh,Vellore Institute of Technology,snam,1.0,0.33333,2020
Miranda J. Lubbers,Autonomous University of Barcelona,socnet,1.0,1.0,2003
Miranda J. Lubbers,Autonomous University of Barcelona,socnet,1.0,0.5,2007
Miranda J. Lubbers,Autonomous University of Barcelona,socnet,1.0,0.16667,2010
Miranda J. Lubbers,Autonomous University of Barcelona,socnet,1.0,0.33333,2018
Miranda Jessica Lubbers,Autonomous University of Barcelona,socnet,1.0,0.2,2018
Miranda Jessica Lubbers,Autonomous University of Barcelona,socnet,1.0,0.33333,2019
Miray Kas,Google,snam,1.0,0.33333,2012
Miray Kas,Google,snam,1.0,0.33333,2014
Mircea Vladutiu,Politehnica University of Timisoara,snam,1.0,0.2,2019
Mirjam Kretzschmar,University of Bielefeld,socnet,1.0,0.5,2008
Miruna Petrescu-Prahova,University of Washington,socnet,1.0,0.33333,2014
Mitsuru Ishizuka,University of Tokyo,snam,1.0,0.25,2012
Mizanur Rahman,Florida International University,tcss,1.0,0.33333,2017
Mo M. Jamshidi,University of Texas at San Antonio,tcss,1.0,0.16667,2020
Mo-Han Hsieh,Massachusetts Institute of Technology,socnet,1.0,0.5,2008
Mo-Han Hsieh,Massachusetts Institute of Technology,socnet,1.0,0.5,2010
Mohamad Jaber 0001,American University of Beirut,tcss,1.0,0.2,2019
Mohamad Nagi,University of Bradford,snam,1.0,0.16667,2011
Mohamed Ali Hadj Taieb,Sfax University,snam,1.0,0.33333,2018
Mohamed Ben Aouicha,Sfax University,snam,1.0,0.33333,2018
Mohamed E. Abd Elaziz,Zagazig University,tcss,1.0,0.25,2020
Mohamed El Marraki,Mohammed V University,snam,1.0,0.33333,2017
Mohamed El Marraki,Mohammed V University,snam,1.0,0.25,2020
Mohamed F. Mokbel,Umm Al-Qura University,snam,1.0,0.2,2015
Mohamed Fazeen,University of North Texas,snam,1.0,0.33333,2011
Mohamed Hammami,Al-Baha University,snam,1.0,0.25,2017
Mohamed M. Mostafa,Gulf University for Science and Technology,snam,1.0,1.0,2013
Mohamed Nader Jelassi,Université de Tunis El Manar,snam,1.0,0.33333,2015
Mohamed Nazih Omri,Qassim University,snam,1.0,0.33333,2021
Mohamed Shehab,University of North Carolina,snam,1.0,0.33333,2013
Mohamed Shehab,University of North Carolina,snam,1.0,0.33333,2016
Mohamed Talbi,University of Quebec in Outaouais,snam,1.0,0.2,2014
Mohamed Y. Tazkarji,Louisiana Tech University,tcss,1.0,0.5,2020
Mohammad Al-Ramahi,Texas A&M University,tsc,1.0,0.5,2020
Mohammad Ali Manouchehri,Shiraz University,tcss,1.0,0.33333,2021
Mohammad Ali Safari,Sharif University of Technology,snam,1.0,0.25,2013
Mohammad Ali Zare Chahooki,Yazd University,snam,1.0,0.5,2019
Mohammad Almukaynizi,Arizona State University,snam,1.0,0.25,2019
Mohammad Behnia,Islamic Azad University,snam,1.0,0.33333,2016
Mohammad Ehsan Basiri,Shahrekord University,tcss,1.0,0.14286,2020
Mohammad Firouzi,Sharif University of Technology,snam,1.0,0.16667,2017
Mohammad Ghane'i-Ostad,University of Birjand,snam,1.0,0.33333,2018
Mohammad Hajarian,Islamic Azad University,snam,1.0,0.25,2019
Mohammad Hossein Fazel Zarandi,Amirkabir University of Technology (Polytechnic of Tehran),socnet,1.0,0.33333,2015
Mohammad Javad Yazdanpanah,University of Tehran,tcss,1.0,0.25,2021
Mohammad Mehedi Hassan,King Saud University,tcss,1.0,0.125,2015
Mohammad Mehedi Hassan,King Saud University,tcss,1.0,0.14286,2016
Mohammad Moshirpour,University of Calgary,snam,1.0,0.25,2015
Mohammad Qasim Pasta,Karachi Institute of Economics and Technology,snam,1.0,0.25,2015
Mohammad Reza Baneshi,Institute for Futures Studies,snam,1.0,0.25,2018
Mohammad Reza Meybodi,Amirkabir University of Technology,snam,1.0,0.5,2016
Mohammad Reza Nosouhi,University of Technology Sydney,tcss,1.0,0.2,2020
Mohammad Reza Sanatkar,Duke University,snam,1.0,1.0,2020
Mohammad Sadegh Helfroush,Shiraz University,tcss,1.0,0.33333,2021
Mohammad Saniee Abadeh,Tarbiat Modares University,snam,1.0,0.33333,2020
Mohammad Shamsul Arefin,Chittagong University of Engineering and Technology,snam,1.0,0.5,2016
Mohammad Taghi Hajiaghayi,University of Maryland - College Park,tcss,1.0,0.14286,2020
Mohammad Vahid Sebt,Kharazmi University (KHU),snam,1.0,0.33333,2021
MohammadAmin Fazli,Sharif University of Technology,tcss,1.0,0.33333,2018
MohammadAmin Fazli,Sharif University of Technology,tcss,1.0,0.25,2019
MohammadTaghi Hajiaghayi,University of Maryland - College Park,snam,1.0,0.25,2016
Mohammadreza Doostmohammadian,Semnan University,snam,1.0,0.33333,2020
Mohammadreza Keyvanpour,Alzahra University,snam,1.0,0.33333,2020
Mohammed Al-Taie,Universiti Teknologi Malaysia,snam,1.0,0.33333,2018
Mohammed Alqmase,King Fahd University of Petroleum and Minerals,snam,1.0,0.33333,2021
Mohammed Ben Said Al-Ghamdi,King Abdul Aziz University,socnet,1.0,0.25,2016
Mohammed El Hassouni,Mohammed V University,snam,1.0,0.33333,2019
Mohammed Eunus Ali,Bangladesh University of Engineering and Technology,snam,1.0,0.33333,2016
Mohan Timilsina,National University of Ireland,snam,1.0,0.2,2017
Mohan Timilsina,National University of Ireland,snam,1.0,0.33333,2019
Mohand Boughanem,University of Toulouse,snam,1.0,0.33333,2013
Mohd Ridzwan Yaakub,National University of Malaysia,snam,1.0,0.33333,2018
Mohmed Y. Mohmed Al-Sabaawi,University of Mosul,snam,1.0,0.25,2021
Mohsen Guizani,Qatar University,tcss,1.0,0.2,2020
Mohsen Guizani,Qatar University,tcss,1.0,0.16667,2021
Mohsen JafariAsbagh,Indiana University,snam,1.0,0.2,2014
Mohsen Shahriari,RWTH Aachen,snam,1.0,0.25,2016
Molly E. Brown,University of Maryland - College Park,socnet,1.0,0.16667,2016
Moloud Abdar,University of Quebec in Montreal,tcss,1.0,0.14286,2020
Mona Assarandarban,University of Cincinnati,tcss,1.0,0.14286,2018
Mona Assarandarban,University of Cincinnati,tcss,1.0,0.14286,2019
Monica Bianchi,Università Cattolica del Sacro Cuore,socnet,1.0,0.25,2019
Monica C. Higgins,Harvard University,socnet,1.0,0.5,2006
Monica Ihli,University of Tennessee,socnet,1.0,0.16667,2016
Monica Roman,Bucharest University of Economic Studies,snam,1.0,0.5,2021
Monica Tatiana Perdomo,University of Ibagué,tcss,1.0,0.125,2021
Monika Singh,PEC University of Technology,snam,1.0,0.33333,2016
Moo Young Choi,Seoul National University,socnet,1.0,0.25,2006
Moojan Ghafurian,University of Waterloo,tcss,1.0,0.33333,2019
Moonam Ko,University of North Carolina,snam,1.0,0.33333,2013
Moshen Shahriari,Sharif University of Technology,snam,1.0,0.5,2014
Mostafa Alwash,University of Oslo,snam,1.0,0.33333,2021
Mostafa Khoramnejadi,Amirkabir University of Technology,snam,1.0,0.33333,2020
Mostafa Rachik,Hassan II University,snam,1.0,0.2,2020
Mouhamed Gaith Ayadi,ISG-University of Tunis,snam,1.0,0.33333,2016
Mouhamed Gaith Ayadi,ISG-University of Tunis,snam,1.0,0.33333,2017
Moumita Basu,University of Engineering and Management,tcss,1.0,0.2,2019
Mounir Frikha,University of Carthage,tcss,1.0,0.25,2020
Mrityunjay Singh,Jaypee University of Information Technology,snam,1.0,0.33333,2021
Muddesar Iqbal,London South Bank University,tcss,1.0,0.16667,2020
Muhaimenul Adnan,University of Calgary,snam,1.0,0.16667,2011
Muhammad Aurangzeb Ahmad,University of Minnesota,snam,1.0,0.16667,2013
Muhammad Azfar Nisar,Lahore University of Management and Sciences,socnet,1.0,0.33333,2020
Muhammad Fahim Uddin,University of Bridgeport,snam,1.0,0.5,2017
Muhammad Imran 0002,Khalifa University,snam,1.0,0.25,2019
Muhammad Imran 0002,Khalifa University,tcss,1.0,0.2,2019
Muhammad Shahrose Khan,National University of Computer and Emerging Sciences,tcss,1.0,0.125,2021
Muhammad Waqar,University of Alberta,snam,1.0,0.33333,2014
Muhammad Zubair Asghar,Gomal University,snam,1.0,0.2,2019
Muhammed Abdullah Canbaz,University of Nevada,snam,1.0,0.14286,2016
Mukundan Venkataraman,Stevens Institute of Technology,snam,1.0,0.25,2013
Mulye Grima,Hawassa University,socnet,1.0,0.33333,2015
Munindar P. Singh,North Carolina State University,tcss,1.0,0.25,2017
Munindar P. Singh,North Carolina State University,tcss,1.0,0.33333,2021
Munish Goyal,IBM,snam,1.0,0.33333,2013
Murat Kantarcioglu,University of Texas at Dallas,snam,1.0,0.25,2014
Murilo V. G. da Silva,Federal University of Paraná,snam,1.0,0.33333,2021
Murray Aitkin,University of Melbourne,socnet,1.0,0.33333,2014
Musa A. Mammadov,University of Ballarat,snam,1.0,0.33333,2012
My T. Thai,Ton Duc Thang University,snam,1.0,0.25,2014
My T. Thai,Ton Duc Thang University,snam,1.0,0.25,2017
My T. Thai,Ton Duc Thang University,tcss,1.0,0.2,2018
Mykola Hayvanovych,Johns Hopkins University,tcss,1.0,0.14286,2017
Mykola Pechenizkiy,Eindhoven University of Technology,snam,1.0,0.33333,2018
N. Lancki,University of Chicago,socnet,1.0,0.33333,2017
Nabeela Altrabsheh,Qatar University,snam,1.0,0.33333,2017
Nadine Jessel,University of Toulouse,snam,1.0,0.2,2013
Nadine Tamburrini,Royal Holloway University of London,socnet,1.0,0.25,2015
Nadir Farah,Badji Mokhtar Annaba-University,snam,1.0,0.33333,2016
Nagendra Kumar 0001,Indian Institute of Technology,snam,1.0,0.25,2018
Nagmat Nazarov,Seoul National University,snam,1.0,0.33333,2021
Nahomi Ichino,University of Michigan,socnet,1.0,0.16667,2018
Naimisha Kolli,Indian Institute of Science,tcss,1.0,0.5,2019
Naiqi Wu,Guangdong University of Technology,tcss,1.0,0.16667,2021
Nam P. Nguyen,Towson University,snam,1.0,0.25,2014
Nam P. Nguyen,Towson University,snam,1.0,0.25,2017
Nan Niu,University of Cincinnati,tcss,1.0,0.14286,2018
Nan Niu,University of Cincinnati,tcss,1.0,0.14286,2019
Nan-Ning Zheng 0001,Xi'an Jiaotong University,tcss,1.0,0.2,2019
Nancy E. Avis,Wake forest School of Medicine,tcss,1.0,0.2,2016
Nancy P. Barnett,Brown University,socnet,1.0,0.25,2018
Nancy Samaan,University of Ottawa,snam,1.0,0.5,2013
Nandamudi Lankalapalli Vijaykumar,National Institute for Space Research (INPE),snam,1.0,0.14286,2013
Naoki Masuda,RIKEN Brain Science Institute,snam,1.0,0.14286,2016
Naoki Masuda,RIKEN Brain Science Institute,socnet,1.0,0.5,2006
Naomi Braine,National Development and Research Institute,socnet,1.0,0.16667,2008
Naren Ramakrishnan,University of Virginia,snam,1.0,0.16667,2016
Naren Ramakrishnan,University of Virginia,snam,1.0,0.052632,2020
Nargess Tahmasbi,Pennsylvania State University,tsc,1.0,0.5,2018
Narsingh Deo,University of Central Florida,snam,1.0,0.5,2012
Nasrullah Memon,Global University,snam,2.0,1.0,2011
Natalia Zotova,Ohio State University,socnet,1.0,0.25,2018
Natalie C. Cotton-Nessler,Bentley University,socnet,1.0,0.33333,2015
Natalie Indlekofer,University of Konstanz,socnet,1.0,0.33333,2012
Natarajan Meghanathan,Jackson State University,snam,1.0,1.0,2017
Natarajan Subramanyam,PES University,snam,1.0,0.33333,2019
Nathalie Del Vecchio,University Paris 2,socnet,1.0,0.33333,2008
Nathan D. Cahill,Rochester Institute of Technology,snam,1.0,0.25,2015
Nathan D. Cahill,Rochester Institute of Technology,snam,1.0,0.25,2018
Nathan Henderson,Brandon University,tcss,1.0,0.25,2021
Nathan Self,University of Virginia,snam,1.0,0.052632,2020
Nava Pliskin,Ben Gurion University of the Negev,socnet,1.0,0.33333,2019
Navaljeet Singh Arora,Indian Institute of Technology,snam,1.0,0.5,2019
Naveen Saini,Indian Institute of Technology Patna,tcss,1.0,0.33333,2019
Navneet Goyal,BITS Pilani,tcss,1.0,0.16667,2020
Nayer M. Wanas,Electronics Research Institute,snam,1.0,0.5,2011
Nazanin Sabri,University of Tehran,snam,1.0,0.33333,2020
Nazli Goharian,Georgetown University,snam,1.0,0.25,2015
Neal Reeves,University of Southampton,tsc,1.0,0.2,2018
Neera Jain,Business Communication Management Development Institute,snam,1.0,0.5,2017
Negar Ahmadi,Eindhoven University of Technology,snam,1.0,0.33333,2018
Negar Emami,Shiraz University,snam,1.0,0.33333,2018
Negar Foroutan Eghlidi,Shiraz University,tcss,1.0,0.5,2017
Neha Gondal,Boston University,socnet,1.0,1.0,2011
Neha Gondal,Boston University,socnet,1.0,0.5,2013
Neha Gondal,Boston University,socnet,1.0,1.0,2018
Neha P. Shah,Rutgers University,socnet,1.0,0.33333,2018
Nei Kato,Tohoku University,tcss,1.0,0.16667,2015
Neil J. Hurley,University College Dublin,snam,1.0,0.5,2014
Neil McRoberts,University of California - Davis,socnet,1.0,0.2,2018
Neil Shah,Carnegie Mellon University,snam,1.0,0.25,2018
Neil Y. Yen,University of Aizu,tcss,2.0,0.30952,2020
Neil Zhenqiang Gong,University of California - Berkeley,snam,1.0,0.5,2014
Nemi Chandra Rathore,Indian Institute of Technology,snam,1.0,0.5,2017
Nemi Chandra Rathore,Indian Institute of Technology,snam,1.0,0.5,2020
Nemi Chandra Rathore,Indian Institute of Technology,tcss,1.0,0.5,2021
Neng Fan,University of Arizona,socnet,1.0,0.33333,2016
Ngot Bui,Pennsylvania State University,tcss,1.0,0.33333,2016
NhatHai Phan,University of Oregon,snam,1.0,0.25,2016
Nial Friel,University College Dublin,socnet,1.0,0.5,2011
Nial Friel,University College Dublin,socnet,1.0,0.5,2013
Nial Friel,University College Dublin,socnet,1.0,0.25,2016
Nial Friel,University College Dublin,socnet,1.0,0.33333,2017
Nianwen Ning,Beijing University of Posts and Telecommunications,snam,1.0,0.16667,2020
Nianxia Cao,Syracuse University,tcss,1.0,0.25,2019
Nicholas A. Ballester,Future Operations Investigation Laboratory Air Force Institute of Technology Wright-Patterson Air Force Base,tcss,1.0,0.2,2014
Nicholas A. Christakis,Yale Institute for Network Science,socnet,1.0,0.33333,2017
Nicholas A. Christakis,Yale Institute for Network Science,socnet,1.0,0.16667,2021
Nicholas Barr,University of Southern California,snam,1.0,0.16667,2019
Nicholas Buhagiar,Ryerson University,snam,1.0,0.25,2017
Nicholas Charron,University of Gothenburg,socnet,1.0,1.0,2013
Nicholas Christakis,Harvard University,socnet,1.0,0.2,2008
Nicholas Harrigan,Singapore Management University,socnet,1.0,0.33333,2012
Nicholas Harrigan,Singapore Management University,socnet,1.0,0.5,2015
Nicholas Harrigan,Singapore Management University,socnet,1.0,0.5,2017
Nicholas M. Harrigan,Macquarie University,socnet,1.0,0.33333,2020
Nicholas N. Nagle,University of Tennessee,socnet,1.0,0.25,2012
Nicholas N. Nagle,University of Tennessee,socnet,1.0,0.2,2013
Nicholas N. Nagle,University of Tennessee,socnet,1.0,0.2,2017
Nicholas V. Findler,Arizona State University,socnet,1.0,0.5,1999
Nicholas Weller,University of Southern California,socnet,1.0,0.33333,2014
Nicholaus J. Gati,Huazhong University of Science and Technology,tcss,1.0,0.2,2021
Nicholson T. Collier,Argonne National Laboratory,tcss,1.0,0.2,2018
Nick Crossley,University of Manchester,socnet,1.0,0.25,2012
Nick Rogers,Stony Brook University,jsc,1.0,0.5,2021
Nicola J. Ferrier,Argonne National Laboratory,jsc,1.0,0.14286,2020
Nicola Mirc,CNRS,socnet,1.0,0.5,2020
Nicolas Kourtellis,University of South Florida,snam,1.0,0.2,2013
Nicolas Tsapatsoulis,Cyprus University of Technology,tcss,1.0,0.25,2018
Nicolas Tsapatsoulis,Cyprus University of Technology,tcss,1.0,0.5,2019
Nicole B. Ellison,University of Michigan,socnet,1.0,0.2,2014
Nicole Bohme Carnegie,York University,socnet,1.0,0.5,2011
Nikhil Cheke,IIT Patna,tcss,1.0,0.25,2020
Nikhilesh Prabhakar,Vellore Institute of Technology,snam,1.0,0.5,2021
Nikita Basov,St. Petersburg State University,socnet,1.0,1.0,2018
Nikki van Gerwen,Utrecht University,socnet,1.0,0.5,2018
Niklas Lavesson,Blekinge Institute of Technology,snam,1.0,0.33333,2016
Niklas Ravaja,University of Helsinki,tsc,1.0,0.16667,2021
Nikolaos Mantas,Aristotle University,snam,1.0,0.5,2013
Nikolas Daroit,University of Vale do Rio dos Sinos (UNISINOS),snam,1.0,0.14286,2014
Nikolay Korovaiko,University of Victoria,snam,1.0,0.5,2013
Nikos E. Mastorakis,Technical University of Sofia,tcss,1.0,0.25,2018
Nikos I. Passas,Northeastern University,snam,1.0,0.2,2015
Nikos Salamanos,Athens University of Economics and Business,snam,1.0,0.33333,2017
Nikos Tziritas,Chinese Academy of Sciences,snam,1.0,0.16667,2017
Nikos Tziritas,Chinese Academy of Sciences,tcss,1.0,0.25,2015
Niloofar Mozafari,Shiraz University,snam,1.0,0.33333,2018
Niloy Ganguly,Indian Institute of Technology,snam,1.0,0.25,2014
Niloy Ganguly,Indian Institute of Technology,snam,1.0,0.33333,2015
Niloy Ganguly,Indian Institute of Technology,tcss,2.0,0.5,2018
Niloy Ganguly,Indian Institute of Technology,tcss,4.0,0.9,2019
Niloy Ganguly,Indian Institute of Technology,tcss,1.0,0.125,2020
Ning Cai 0002,Postal Scientific Research and Planning Academy,tcss,1.0,0.33333,2019
Ning Wang 0013,University of Oxford,socnet,1.0,0.2,2014
Ning Wang 0013,University of Oxford,socnet,1.0,0.5,2016
Nirmalya Chowdhury,Jadavpur University,tcss,1.0,0.25,2019
Nirmalya Chowdhury,Jadavpur University,tcss,1.0,0.25,2020
Nisheeth Joshi,Banasthali Vidyapith,tcss,1.0,0.5,2021
Nitesh V. Chawla,University of Notre Dame,snam,1.0,0.5,2011
Nitesh V. Chawla,University of Notre Dame,snam,1.0,0.33333,2013
Nitesh V. Chawla,University of Notre Dame,socnet,1.0,0.25,2011
Nitin Agarwal,University of Arkansas,snam,1.0,0.25,2012
Nitin Agarwal,University of Arkansas,snam,1.0,0.2,2016
Nitin Agarwal,University of Arkansas,snam,1.0,0.5,2019
Nitin Agarwal,University of Arkansas,snam,2.0,0.625,2021
Nitin Agarwal,University of Arkansas,tcss,1.0,0.25,2016
Niyati Aggrawal,Jaypee Institute of Information Technology,snam,1.0,0.25,2017
Njideka Mbeledogu,Nnamdi Azikiwe University,snam,1.0,0.25,2020
Noah E. Friedkin,University of California - Santa Barbara,socnet,2.0,1.5,2001
Noah E. Friedkin,University of California - Santa Barbara,socnet,2.0,1.0,2002
Noah E. Friedkin,University of California - Santa Barbara,socnet,1.0,1.0,2009
Noah E. Friedkin,University of California - Santa Barbara,socnet,1.0,1.0,2011
Noah E. Friedkin,University of California - Santa Barbara,socnet,1.0,0.5,2014
Noah E. Friedkin,University of California - Santa Barbara,socnet,1.0,0.33333,2021
Noel Sardana,University of Waterloo,snam,1.0,0.25,2014
Noel Sardana,University of Waterloo,tcss,1.0,0.25,2018
Noha Alduaiji,Majmaah University,tcss,1.0,0.33333,2018
Noli Brazil,University of Southern California,socnet,1.0,0.33333,2017
Nora F. Almosaed,King Abdul Aziz University,socnet,1.0,0.25,2016
Norbert Vanbeselaere,KU Leuven,socnet,1.0,0.14286,2015
Norbert Wehn,University of Kaiserslautern,snam,1.0,0.14286,2016
Norbou Buchler,U.S. Army Research Laboratory,socnet,1.0,0.25,2021
Norbou Buchler,U.S. Army Research Laboratory,tcss,1.0,0.25,2017
Norio Konno,Yokohama National University,socnet,1.0,0.5,2006
Norman Braun,University of Munich,socnet,1.0,0.5,2006
