Fabien Granjon,0,"Laboratoire de sociologie des usages, France Télécom R&D, France"
Christian Licoppe,0,"Ecole Nationale Supérieure des Télécommunications, Paris, France"
Zbigniew Smoreda,0,"France Télécom R&D/SUSI, 38 rue du Général Leclerc, 92794 Issy-les-Moulineaux Cedex 9, France"
Alain Degenne,0,"Directeur de recherche honoraire au CNRS, 4, rue des Coutures, F14470 Reviers, France"
Marie-Odile Lebeaux,0,"Ingénieur de recherche au CNRS, Lasmas, Maison de la recherche en Sciences humaines, Esplanade de la Paix, 14032 université de caen, University of Caen Cedex, France"
Claire Bidart,0,"Centre National de la Recherche Scientifique, Laboratoire d’Economie et de Sociologie du Travail, LEST, Université de la Méditerranée, UMR 6123, 35 av. Jules Ferry, 13200 Aix en Provence, France"
Daniel Lavenu,0,"Centre National de la Recherche Scientifique, Laboratoire d’Analyse Sociologique et des Méthodes Appliquées aux Sciences Sociales, MRSH, Université de université de caen, University of Caen, 14032 université de caen, University of Caen, France"
H. Russell Bernard,0,"Department of Anthropology, University of Florida, P.O. Box 117305, Turlington Hall Room 1112, Gainesville, FL 32611 7305, USA"
Norman Braun,0,"Department of Sociology, University of Munich, Konradstr. 6, 80801 Munich, Germany"
Thomas Gautschi,0,"Department of Sociology, University of Bern, Lerchenweg 36, 3000 Bern 9, Switzerland"
Hetty van Emmerik,0,"Utrecht University, Heidelberglaan 1, 3584 CS Utrecht, The Netherlands"
Jonathon N. Cummings,0,"Sloan School of Management, Massachusetts Institute of Technology, 77 Massachusetts Avenue, Cambridge, MA 02139-4307, USA"
Monica C. Higgins,0,"Graduate School of Business Administration, Harvard University, USA"
Yuval Kalish,0,"Department of Psychology, University of Melbourne, Parkville, 3010 Vic., Australia"
Garry Robins,0,"Department of Psychology, University of Melbourne, Parkville, 3010 Vic., Australia"
Peter D. Killworth,0,"National Oceanography Centre, Southampton, Empress Dock, Southampton SO14 3ZH, England"
Christopher McCarty,0,"Bureau of Economic and Business Research, University of Florida, Gainesville, FL 32611-7145, USA"
H. Russell Bernard,0,"Department of Anthropology, University of Florida, Gainesville, FL 32610, USA"
Mark House,0,"Bureau of Economic and Business Research, University of Florida, Gainesville, FL 32611-7145, USA"
Sam Field,0,"University of Texas at Austin, USA"
Kenneth A. Frank,0,"Room 462 Erickson Hall, Michigan State University, East Lansing, MI 48824-1034, USA"
Kathryn Schiller,0,"University at Albany, SUNY, USA"
Catherine Riegle-Crumb,0,"University of Texas at Austin, USA"
Chandra Muller,0,"University of Texas at Austin, USA"
Stephen P. Borgatti,0,"Carroll School of Management, Boston College, Department of Organization Studies, Fulton Hall, 140 Commonwealth Avenue, Chestnut Hill, MA 02467, USA"
Kathleen M. Carley,0,"Institute for Software Research International, Carnegie Mellon University, USA"
David Krackhardt,0,"Heinz School of Public Policy, Carnegie Mellon University, USA"
Patrick Doreian,0,"Department of Sociology, University of Pittsburgh, Pittsburgh, PA 15260, USA"
John P. Boyd 0002,0,"University of California - Irvine, CA 92697, USA"
William J. Fitzgerald 0002,0,"University of California - Irvine, CA 92697, USA"
Robert J. Beck,0,"University of California - Irvine, CA 92697, USA"
Yuki Yasuda,0,"Faculty of Economics, Graduate School of Economics, The University of Tokyo, 3-34-3 Hongo, Bunkyo-Ku 8F, Tokyo 113-0033, Japan"
Mark S. Mizruchi,0,"Department of Sociology, University of Michigan, Ann Arbor, MI 48104, USA"
Christopher Marquis,0,"Organizational Behavior Unit, Harvard Business School, Harvard University, Boston, MA 02163, USA"
Lluís Coromina,0,"Department of Economics, University of Girona, Faculty of Economics, Campus Montilivi, 17071 Girona, Spain"
Germà Coenders,0,"Department of Economics, University of Girona, Faculty of Economics, Campus Montilivi, 17071 Girona, Spain"
Tackseung Jun,0,"Department of Economics, Kyung Hee University, 1 Hoegidong, Dongdaemunku, Seoul 130-701, Republic of Korea"
Jeong-Yoo Kim,0,"Department of Economics, Kyung Hee University, 1 Hoegidong, Dongdaemunku, Seoul 130-701, Republic of Korea"
Beom Jun Kim,0,"Ajou University, Seoul, Republic of Korea"
Moo Young Choi,0,"Seoul National University and KIAS, Seoul, Republic of Korea"
Gueorgi Kossinets,0,"Department of Sociology and Institute for Social and Economic Research and Policy, Columbia University, 420 W. 118th Street, 8th Floor, Mail Code 3355, New York, NY 10027, USA"
Patrick Doreian,0,"Department of Sociology, University of Pittsburgh 2603 WWPH, Pittsburgh, PA 15260, USA"
Peter V. Marsden,0,"Department of Sociology, Faculty of Arts and Sciences, Harvard University, 630 William James Hall, Cambridge, MA 02138, USA"
Carter T. Butts,0,"Department of Sociology, Institute for Mathematical Behavioral Sciences, University of California - Irvine, SSPA 2145, Irvine, CA 92697, USA"
Naoki Masuda,0,"Laboratory for Mathematical Neuroscience, RIKEN Brain Science Institute, 2-1 Hirosawa, Wako, Saitama 351-0198, Japan"
Norio Konno,0,"Faculty of Engineering, Yokohama National University, 79-5 Tokiwadai, Hodogaya, Yokohama 240-8501, Japan"
Charles Carroll,0,"Faculty of Management and Organization, University of Groningen, P.O. Box 800, 9700 AV Groningen, The Netherlands"
John Levi Martin,0,"University of Wisconsin-Madison, Department of Sociology, 8128 Social Sciences Building, 1180 Observatory Drive, Madison, WI 53706-1393, USA"
King-To Yeung,0,"Rutgers, The State University of New Jersey, Department of Sociology, New Jersey, USA"
Alayne M. Adams,0,"Heilbrunn Center for Population and Family Health, Mailman School of Public Health, Columbia University, New York, NY 10032, USA"
Sangeetha Madhavan,0,"School of Social Sciences, University of the Witwatersrand, Johannesburg, South Africa"
Dominique Simon,0,"Center for Addiction Recovery, 131 Silver Lane, Sunderland, MA 01375, USA"
Frank Tutzauer,0,"Department of Communication, 359 Baldy Hall, University at Buffalo, Buffalo, NY 14260, USA"
Margaret K. Chojnacki,0,"Department of Communication, School of Arts and Sciences, Barry University, 11300 NE 2nd Avenue, Miami Shores, FL 33161-6695, USA"
Pauline W. Hoffmann,0,"Department of Communication, 359 Baldy Hall, University at Buffalo, Buffalo, NY 14260, USA"
Tadeusz Sozanski,0,"Institute of Sociology, Jagiellonian University, 52 Grodzka, 31-044 Kraków, Poland"
Filip Agneessens,0,"Ghent University, Ghent, Belgium"
Hans Waege,0,"Ghent University, Ghent, Belgium"
John Lievens,0,"Ghent University, Ghent, Belgium"
Ana Salomé García Muñiz,0,"University of Oviedo, Faculty of Economics, Department of Applied Economics, Avd. Cristo s/n, 33071 Oviedo, Asturias, Spain"
Carmen Ramos Carvajal,0,"University of Oviedo, Faculty of Economics, Department of Applied Economics, Avd. Cristo s/n, 33071 Oviedo, Asturias, Spain"
Gábor Péli,0,"University of Groningen, Faculty of Economics, P.O.B. 800, 9700 AV Groningen, The Netherlands"
Jeroen Bruggeman,0,"University of Amsterdam, Department of Sociology and Anthropology, Oudezijds Achterburgwal 185, 1012 DK Amsterdam, The Netherlands"
James H. Fowler,0,"Department of Political Science, University of California - Davis, One Shields Avenue, Davis, CA 95616, United States"
Stephen P. Borgatti,0,"Department of Organization Studies, Boston College, Chestnut Hill, MA 02467, USA"
Martin G. Everett,0,"University of Westminster, 35 Marylebone Road London NW1 5LS, UK"
Karl E. Bauman,0,"Department of Health Behavior and Health Education, The University of North Carolina at Chapel Hill, USA"
Robert W. Faris,0,"Department of Sociology, The University of North Carolina at Chapel Hill, USA"
Susan T. Ennett,0,"Department of Health Behavior and Health Education, The University of North Carolina at Chapel Hill, USA"
Andrea M. Hussong,0,"Department of Psychology, The University of North Carolina at Chapel Hill, USA"
Vangie A. Foshee,0,"Department of Health Behavior and Health Education, The University of North Carolina at Chapel Hill, USA"
Elisabeth L. Terhell,0,"Faculty of Social Sciences, Vrije Universiteit,Vrije University Amsterdam, De Boelelaan 1081, 1081 HV Amsterdam, The Netherlands"
Marjolein I. Broese van Groenou,0,"Faculty of Social Sciences, Vrije Universiteit, Vrije University Amsterdam, De Boelelaan 1081, 1081 HV Amsterdam, The Netherlands"
Theo van Tilburg,0,"Faculty of Social Sciences, Vrije Universiteit, Vrije University Amsterdam, De Boelelaan 1081, 1081 HV Amsterdam, The Netherlands"
Matthijs Kalmijn,0,"Department of Social and Cultural Sciences, Tilburg University, P.O. Box 90.153, 5000 LE, Tilburg, The Netherlands"
Jeroen K. Vermunt,0,"Department of Methodology and Statistics, Tilburg University, P.O. Box 90.153, 5000 LE, Tilburg, The Netherlands"
jimi adams,0,"Ohio State University, 300 Bricker Hall, 190 N Oval Mall, Columbus, OH 43201, USA"
James Moody,0,"Ohio State University, 300 Bricker Hall, 190 N Oval Mall, Columbus, OH 43201, USA"
Carl Nordlund,0,"Human Ecology Division, Lund University, Finngatan 16, S-223 62 Lund, Sweden"
Trevor I. Fenner,0,"School of Computer Science and Information Systems, Birkbeck College, University of London, London WC1E 7HX, UK"
Mark Levene,0,"School of Computer Science and Information Systems, Birkbeck College, University of London, London WC1E 7HX, UK"
George Loizou,0,"School of Computer Science and Information Systems, Birkbeck College, University of London, London WC1E 7HX, UK"
Philip A. Sinclair,0,"The British University in Egypt, El Sherouk City, Misr-Ismalia Desert Road, Postal No. 11837, P.O. Box 43, Egypt"
James Stiller,0,"British Academy Centenary Research Project, School of Biological Sciences, University of Liverpool, Liverpool L69, UK"
Robin I. M. Dunbar,0,"British Academy Centenary Research Project, School of Biological Sciences, University of Liverpool, Liverpool L69, UK"
Ales Ziberna,0,"Faculty of Social Sciences, University of Ljubljana, Kardeljeva ploščad 5, 1000 Ljubljana, Slovenia"
John W. McDonald,0,"Southampton Statistical Sciences Research Institute, University of Southampton, Southampton SO17 1BJ, United Kingdom"
Peter W. F. Smith,0,"Southampton Statistical Sciences Research Institute, University of Southampton, Southampton SO17 1BJ, United Kingdom"
Jonathan J. Forster,0,"Southampton Statistical Sciences Research Institute, University of Southampton, Southampton SO17 1BJ, United Kingdom"
Soong Moon Kang,0,"Department of Management Science and Engineering, Stanford University, Stanford, CA 94305, USA"
Carlo Morselli,0,"School of Criminology, Université de Montréal, University of Montreal, C.P. 6128, Succursale Centre-ville, Montreal, Que. H3C-3J7, Canada"
Cynthia Giguère,0,"School of Criminology, Université de Montréal, University of Montreal, C.P. 6128, Succursale Centre-ville, Montreal, Que. H3C-3J7, Canada"
Katia Petit,0,"School of Criminology, Université de Montréal, University of Montreal, C.P. 6128, Succursale Centre-ville, Montreal, Que. H3C-3J7, Canada"
Thomas W. Valente,0,"Department of Preventive Medicine, School of Medicine, 1000 S., Fremont Ave., Bldg A Room 5133, University of Southern California, Alhambra, CA 91803, United States"
David B. Tindall,0,"Department of Sociology, University of British Columbia, British Columbia, Canada V6T 1Z1"
Garry Robins,0,"School of Behavioural Science, University of Melbourne, Australia', 'Department of Sociology, University of Washington, United States"
Martina Morris,0,"Department of Sociology, University of Washington, United States"
Garry Robins,0,"Department of Psychology, School of Behavioural Science, University of Melbourne, Vic. 3010, Australia"
Pip Pattison,0,"Department of Psychology, School of Behavioural Science, University of Melbourne, Vic. 3010, Australia"
Yuval Kalish,0,"Department of Psychology, School of Behavioural Science, University of Melbourne, Vic. 3010, Australia"
Dean Lusher,0,"Department of Psychology, School of Behavioural Science, University of Melbourne, Vic. 3010, Australia"
Garry Robins,0,"Department of Psychology, School of Behavioural Science, University of Melbourne, Vic., 3010, Australia"
Tom A. B. Snijders,0,"Faculty of Behavioral and Social Sciences, University of Groningen, The Netherlands"
Peng Wang 0002,0,"Department of Psychology, School of Behavioural Science, University of Melbourne, Vic., 3010, Australia"
Mark Handcock,0,"Department of Statistics, University of Washington, Seattle, USA"
Philippa Pattison,0,"Department of Psychology, School of Behavioural Science, University of Melbourne, Vic., 3010, Australia"
David R. Hunter,0,"Penn State University, United States"
Steven M. Goodreau,0,"University of Washington, Department of Anthropology and Center for Studies in Demography and Ecology, Washington, United States"
Frank Tutzauer,0,"Department of Communication, 359 Baldy Hall, University at Buffalo, Buffalo, NY 14260, USA"
Marcel A. L. M. van Assen,0,"Department of Methodology and Statistics, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands"
Arnout van de Rijt,0,"Department of Sociology, Cornell University, United States"
David C. Bell,0,"Department of Sociology, Indiana University-Purdue University Indianapolis (IUPUI), 425 University Blvd., Indianapolis, IN 46202-5140, United States"
Benedetta Belli-McQueen,0,"Center for Success and Independence Houston, TX, United States"
Ali Haider,0,"Karachi, Pakistan"
Christopher McCarty,0,"University of Florida Survey Research Center, Bureau of Economic and Business Research, PO Box 117145, University of Florida, Gainesville, FL 32611-7145, USA"
Peter D. Killworth,0,"Division for Ocean Circulation, National Oceanography Centre, Southampton, United Kingdom"
James Rennell,0,"Division for Ocean Circulation, National Oceanography Centre, Southampton, United Kingdom"
Mario Diani,0,"University of Trento and University of Strathclyde in Glasgow, Faculty of Sociology, Via Verdi 26, I-38100 Trento, Italy"
José Luis Molina,0,"Departament d’Antropologia social i cultural, Universitat Autònoma de Barcelona, Autonomous University of Barcelona, Spain"
Amalya L. Oliver,0,"Department of Sociology and Anthropology, The Hebrew University, Jerusalem, Israel"
Yuval Kalish,0,"Department of Sociology and Anthropology, The Hebrew University, Jerusalem, Israel"
Gad Yair,0,"Department of Sociology and Anthropology, The Hebrew University, Jerusalem, Israel"
James Moody,0,"Duke University, Department of Sociology, Durham, NC, United States"
Barry Wellman,0,"NetLab, Centre for Urban & Community Studies, University of Toronto, 455, Spadina Avenue, Toronto, Canada M5S 2G8"
Susan Bastani,0,"Department of Sociology, University of Alzahra, Tehran"
Marina Hennig,0,"Humboldt-Universität zu Berlin, Humboldt University of Berlin, Philosophische Fakultät III, Institut für Sozialwissenschaften, Universitätsstrasse 3b, 10117 Berlin, Germany"
Michel Grossetti,0,"Universite de Toulouse le Mirail, University of Toulouse Le Mirail, Centre d’etudes des Rationalities et des Savoirs (CERS), 5 Allees A. Machado, 31058 Toulouse Cedex 9, France"
Gabriele Plickert,0,"NetLab, Department of Sociology, University of Toronto, Canada"
Rochelle R. Côté,0,"NetLab, Department of Sociology, University of Toronto, Canada"
Barry Wellman,0,"NetLab, Department of Sociology, University of Toronto, Canada"
Diana Mok,0,"Department of Geography, University of Western Ontario, London, Canada"
